week,team,opponent,date,time,home_or_away,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,rating_gap,injury_adjustment,future_scarcity_bonus,moneyline,opp_moneyline,implied_wp,spread,consensus_spread,circa_spread,circa_spread_price
10,HOU,JAX,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
10,IND,ATL,,,,0.4831460674157303,,,,,,,100.0,-115.0,0.4831460674157303,1.5,1.5,,
10,LAC,PIT,,,,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,
10,MIA,BUF,,,,0.3194444444444444,,,,,,,200.0,-245.0,0.3194444444444444,5.5,5.5,,
10,MIN,BAL,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
10,NE,TB,,,,0.3363518758085381,,,,,,,185.0,-225.0,0.33635187580853815,4.5,4.5,,
10,NYG,CHI,,,,0.3309929789368104,,,,,,,190.0,-230.0,0.33099297893681046,5.5,5.5,,
10,NYJ,CLE,,,,0.5634920634920635,,,,,,,-142.0,120.0,0.5634920634920635,-2.5,-2.5,,
10,PHI,GB,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
10,PIT,LAC,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
10,SEA,ARI,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
10,SF,LAR,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
10,TB,NE,,,,0.6636481241914618,,,,,,,-225.0,185.0,0.6636481241914618,-4.5,-4.5,,
11,ARI,SF,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
11,ATL,CAR,,,,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,
11,BUF,TB,,,,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,
11,CLE,BAL,,,,0.24,,,,,,,300.0,-380.0,0.24000000000000005,8.5,8.5,,
11,DAL,LV,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
11,DEN,KC,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
11,DET,PHI,,,,0.3690596562184025,,,,,,,160.0,-192.0,0.3690596562184025,3.5,3.5,,
11,GB,NYG,,,,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,
11,JAX,LAC,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
11,LAC,JAX,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
11,LAR,SEA,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
11,LV,DAL,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
11,MIN,CHI,,,,0.5634920634920635,,,,,,,-142.0,120.0,0.5634920634920635,-2.5,-2.5,,
11,NE,NYJ,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
11,NYG,GB,,,,0.355270821199767,,,,,,,170.0,-205.0,0.35527082119976705,4.5,4.5,,
11,PHI,DET,,,,0.6309403437815976,,,,,,,-192.0,160.0,0.6309403437815976,-3.5,-3.5,,
11,PIT,CIN,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
11,TB,BUF,,,,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,
11,TEN,HOU,,,,0.4066302458405761,,,,,,,136.0,-162.0,0.4066302458405761,3.0,3.0,,
12,ARI,JAX,,,,0.593369754159424,,,,,,,-162.0,136.0,0.593369754159424,-3.0,-3.0,,
12,BAL,NYJ,,,,0.8223350253807106,,,,,,,-600.0,440.0,0.8223350253807106,-11.5,-11.5,,
12,BUF,HOU,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
12,CAR,SF,,,,0.2742474916387959,,,,,,,250.0,-310.0,0.27424749163879597,7.0,7.0,,
12,CHI,PIT,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
12,CIN,NE,,,,0.6636481241914618,,,,,,,-225.0,185.0,0.6636481241914618,-4.5,-4.5,,
12,CLE,LV,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
12,DAL,PHI,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
12,DET,NYG,,,,0.771505376344086,,,,,,,-410.0,320.0,0.771505376344086,-8.5,-8.5,,
12,GB,MIN,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
12,HOU,BUF,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
12,IND,KC,,,,0.2180936995153473,,,,,,,340.0,-440.0,0.21809369951534735,9.5,9.5,,
12,JAX,ARI,,,,0.4066302458405761,,,,,,,136.0,-162.0,0.4066302458405761,3.0,3.0,,
12,KC,IND,,,,0.7819063004846527,,,,,,,-440.0,340.0,0.7819063004846527,-9.5,-9.5,,
12,LAR,TB,,,,0.5720596355604638,,,,,,,-148.0,124.0,0.5720596355604638,-2.5,-2.5,,
12,LV,CLE,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
12,NE,CIN,,,,0.3363518758085381,,,,,,,185.0,-225.0,0.33635187580853815,4.5,4.5,,
12,NO,ATL,,,,0.3363518758085381,,,,,,,185.0,-225.0,0.33635187580853815,4.5,4.5,,
12,NYG,DET,,,,0.2284946236559139,,,,,,,320.0,-410.0,0.22849462365591394,8.5,8.5,,
12,NYJ,BAL,,,,0.1776649746192893,,,,,,,440.0,-600.0,0.17766497461928932,11.5,11.5,,
12,PIT,CHI,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
12,SEA,TEN,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
12,SF,CAR,,,,0.725752508361204,,,,,,,-310.0,250.0,0.725752508361204,-7.0,-7.0,,
12,TB,LAR,,,,0.4279403644395361,,,,,,,124.0,-148.0,0.42794036443953615,2.5,2.5,,
12,TEN,SEA,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
13,ARI,TB,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
13,ATL,NYJ,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
13,BAL,CIN,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
13,BUF,PIT,,,,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,
13,CAR,LAR,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
13,CHI,PHI,,,,0.2664576802507837,,,,,,,260.0,-325.0,0.26645768025078376,7.0,7.0,,
13,CLE,SF,,,,0.3092071169459319,,,,,,,210.0,-258.0,0.30920711694593195,6.0,6.0,,
13,DAL,KC,,,,0.3194444444444444,,,,,,,200.0,-245.0,0.3194444444444444,5.5,5.5,,
13,DET,GB,,,,0.5829926410466066,,,,,,,-155.0,130.0,0.5829926410466066,-2.5,-2.5,,
13,IND,HOU,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
13,KC,DAL,,,,0.6805555555555556,,,,,,,-245.0,200.0,0.6805555555555556,-5.5,-5.5,,
13,LAC,LV,,,,0.7001620745542949,,,,,,,-270.0,220.0,0.7001620745542949,-6.5,-6.5,,
13,LAR,CAR,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
13,MIA,NO,,,,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,
13,MIN,SEA,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
13,NE,NYG,,,,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,
13,NO,MIA,,,,0.3092071169459319,,,,,,,210.0,-258.0,0.30920711694593195,6.0,6.0,,
13,NYG,NE,,,,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,
13,NYJ,ATL,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
13,PHI,CHI,,,,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,
13,PIT,BUF,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
13,SEA,MIN,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
13,SF,CLE,,,,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,
13,TB,ARI,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
13,TEN,JAX,,,,0.355270821199767,,,,,,,170.0,-205.0,0.35527082119976705,4.5,4.5,,
14,ARI,LAR,,,,0.3363518758085381,,,,,,,185.0,-225.0,0.33635187580853815,4.5,4.5,,
14,ATL,SEA,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
14,BAL,PIT,,,,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,
14,BUF,CIN,,,,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,
14,CIN,BUF,,,,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,
14,CLE,TEN,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
14,DAL,DET,,,,0.3042300479266513,,,,,,,215.0,-265.0,0.30423004792665137,6.0,6.0,,
14,DET,DAL,,,,0.6957699520733487,,,,,,,-265.0,215.0,0.6957699520733487,-6.0,-6.0,,
14,GB,CHI,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
14,HOU,KC,,,,0.2949668357393679,,,,,,,225.0,-278.0,0.2949668357393679,6.5,6.5,,
14,JAX,IND,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
14,KC,HOU,,,,0.705033164260632,,,,,,,-278.0,225.0,0.705033164260632,-6.5,-6.5,,
14,LAC,PHI,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
14,LV,DEN,,,,0.3835616438356164,,,,,,,150.0,-180.0,0.3835616438356164,3.5,3.5,,
14,NYJ,MIA,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
14,PHI,LAC,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
14,SEA,ATL,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
14,TB,NO,,,,0.7768331562167907,,,,,,,-425.0,330.0,0.7768331562167907,-9.5,-9.5,,
14,TEN,CLE,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
15,ARI,HOU,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
15,CHI,CLE,,,,0.725752508361204,,,,,,,-310.0,250.0,0.725752508361204,-7.0,-7.0,,
15,CIN,BAL,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
15,CLE,CHI,,,,0.2742474916387959,,,,,,,250.0,-310.0,0.27424749163879597,7.0,7.0,,
15,DAL,MIN,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
15,DEN,GB,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
15,DET,LAR,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
15,GB,DEN,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
15,HOU,ARI,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
15,IND,SEA,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
15,JAX,NYJ,,,,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,
15,KC,LAC,,,,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,
15,LAR,DET,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
15,LV,PHI,,,,0.1918429003021148,,,,,,,400.0,-535.0,0.19184290030211482,10.5,10.5,,
15,MIA,PIT,,,,0.4066302458405761,,,,,,,136.0,-162.0,0.4066302458405761,3.0,3.0,,
15,MIN,DAL,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
15,NE,BUF,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
15,NO,CAR,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
15,NYJ,JAX,,,,0.355270821199767,,,,,,,170.0,-205.0,0.35527082119976705,4.5,4.5,,
15,PHI,LV,,,,0.8081570996978852,,,,,,,-535.0,400.0,0.8081570996978852,-10.5,-10.5,,
15,PIT,MIA,,,,0.593369754159424,,,,,,,-162.0,136.0,0.593369754159424,-3.0,-3.0,,
15,SEA,IND,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
15,SF,TEN,,,,0.7477827050997783,,,,,,,-355.0,280.0,0.7477827050997783,-7.5,-7.5,,
15,TB,ATL,,,,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,
15,TEN,SF,,,,0.2522172949002217,,,,,,,280.0,-355.0,0.2522172949002217,7.5,7.5,,
16,ARI,ATL,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
16,ATL,ARI,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
16,BAL,NE,,,,0.7659021045164341,,,,,,,-395.0,310.0,0.7659021045164341,-8.5,-8.5,,
16,BUF,CLE,,,,0.7659021045164341,,,,,,,-395.0,310.0,0.7659021045164341,-8.5,-8.5,,
16,CAR,TB,,,,0.2664576802507837,,,,,,,260.0,-325.0,0.26645768025078376,7.0,7.0,,
16,CHI,GB,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
16,CIN,MIA,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
16,CLE,BUF,,,,0.2340978954835658,,,,,,,310.0,-395.0,0.23409789548356585,8.5,8.5,,
16,DAL,LAC,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
16,DEN,JAX,,,,0.6750312469954812,,,,,,,-238.0,195.0,0.6750312469954812,-5.5,-5.5,,
16,DET,PIT,,,,0.690792883054068,,,,,,,-258.0,210.0,0.690792883054068,-6.0,-6.0,,
16,HOU,LV,,,,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,
16,IND,SF,,,,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,
16,JAX,DEN,,,,0.3249687530045188,,,,,,,195.0,-238.0,0.3249687530045188,5.5,5.5,,
16,KC,TEN,,,,0.725752508361204,,,,,,,-310.0,250.0,0.725752508361204,-7.0,-7.0,,
16,LAC,DAL,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
16,LV,HOU,,,,0.3425247738043946,,,,,,,180.0,-218.0,0.34252477380439467,4.5,4.5,,
16,MIA,CIN,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
16,MIN,NYG,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
16,NE,BAL,,,,0.2340978954835658,,,,,,,310.0,-395.0,0.23409789548356585,8.5,8.5,,
16,NO,NYJ,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
16,NYG,MIN,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
16,NYJ,NO,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
16,PIT,DET,,,,0.3092071169459319,,,,,,,210.0,-258.0,0.30920711694593195,6.0,6.0,,
16,SEA,LAR,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
16,SF,IND,,,,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,
16,TEN,KC,,,,0.2742474916387959,,,,,,,250.0,-310.0,0.27424749163879597,7.0,7.0,,
17,ARI,CIN,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
17,ATL,LAR,,,,0.4003612281757977,,,,,,,140.0,-166.0,0.4003612281757977,3.0,3.0,,
17,BAL,GB,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
17,BUF,PHI,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
17,CAR,SEA,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
17,CHI,SF,,,,0.3690596562184025,,,,,,,160.0,-192.0,0.3690596562184025,3.5,3.5,,
17,CIN,ARI,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
17,CLE,PIT,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
17,GB,BAL,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
17,HOU,LAC,,,,0.3775334481388264,,,,,,,154.0,-185.0,0.3775334481388264,3.5,3.5,,
17,IND,JAX,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
17,KC,DEN,,,,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,
17,LAC,HOU,,,,0.6224665518611737,,,,,,,-185.0,154.0,0.6224665518611737,-3.5,-3.5,,
17,LAR,ATL,,,,0.5996387718242023,,,,,,,-166.0,140.0,0.5996387718242023,-3.0,-3.0,,
17,LV,NYG,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
17,MIA,TB,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
17,MIN,DET,,,,0.4446718085943649,,,,,,,124.0,-126.0,0.4446718085943649,2.0,2.0,,
17,NO,TEN,,,,0.3907637655417407,,,,,,,145.0,-175.0,0.39076376554174075,3.5,3.5,,
17,NYG,LV,,,,0.448558885283451,,,,,,,114.0,-135.0,0.448558885283451,2.5,2.5,,
17,NYJ,NE,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
17,PHI,BUF,,,,0.4739134147382802,,,,,,,102.0,-122.0,0.4739134147382802,1.5,1.5,,
17,SEA,CAR,,,,0.5324675324675325,,,,,,,-125.0,105.0,0.5324675324675325,-1.5,-1.5,,
17,SF,CHI,,,,0.6309403437815976,,,,,,,-192.0,160.0,0.6309403437815976,-3.5,-3.5,,
17,TB,MIA,,,,0.5260865852617197,,,,,,,-122.0,102.0,0.5260865852617197,-1.5,-1.5,,
17,TEN,NO,,,,0.6092362344582594,,,,,,,-175.0,145.0,0.6092362344582594,-3.5,-3.5,,
18,ATL,NO,,,,0.6636481241914618,,,,,,,-225.0,185.0,0.6636481241914618,-4.5,-4.5,,
18,BUF,NYJ,,,,0.7659021045164341,,,,,,,-395.0,310.0,0.7659021045164341,-9.5,-9.5,,
18,CHI,DET,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
18,CIN,CLE,,,,0.771505376344086,,,,,,,-410.0,320.0,0.771505376344086,-8.5,-8.5,,
18,DEN,LAC,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
18,HOU,IND,,,,0.6574752261956054,,,,,,,-218.0,180.0,0.6574752261956054,-4.5,-4.5,,
18,JAX,TEN,,,,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,
18,LAR,ARI,,,,0.6636481241914618,,,,,,,-225.0,185.0,0.6636481241914618,-4.5,-4.5,,
18,LV,KC,,,,0.3092071169459319,,,,,,,210.0,-258.0,0.30920711694593195,6.0,6.0,,
18,MIN,GB,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
18,NE,MIA,,,,0.551441114716549,,,,,,,-135.0,114.0,0.551441114716549,-2.5,-2.5,,
18,NYG,DAL,,,,0.4675324675324675,,,,,,,105.0,-125.0,0.4675324675324675,1.5,1.5,,
18,PIT,BAL,,,,0.355270821199767,,,,,,,170.0,-205.0,0.35527082119976705,4.5,4.5,,
18,SF,SEA,,,,0.644729178800233,,,,,,,-205.0,170.0,0.644729178800233,-4.5,-4.5,,
18,TB,CAR,,,,0.7335423197492164,,,,,,,-325.0,260.0,0.7335423197492164,-7.0,-7.0,,
