week,date,time,team,opponent,home_or_away,holiday_flag,rest_days,reserved,is_locked_out,expected_avail,preferred,must_use,save_for_later,notes_future,notes,spot_quality,projected_win_prob,team_tot_dvoa,opp_tot_dvoa,dvoa_gap,moneyline,spread,implied_wp,power_rating,opp_power_rating,power_gap,rest_diff,travel_miles,rating_gap,injury_adjustment,future_scarcity_bonus,opp_moneyline,consensus_spread,circa_spread,circa_spread_price,team_total_dvoa,opp_total_dvoa,sv_win,sv_home,sv_rest,sv_rating,sv_dvoa,sv_injury,sv_holiday,max_future_prob,future_depth_ge55,opportunity_delta,od_norm,fd_norm,future_scarcity_boost_raw,future_scarcity_boost,sv_scarcity,OD_norm,FD_norm
1,2025-09-04 00:00:00,8:20 PM,DAL,PHI,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.051441114716549,0.297117770566902,0.6666666666666667,0.12,0.1,0.1,0.297117770566902,0.6666666666666667
2,2025-09-14 00:00:00,1:00 PM,DAL,NYG,Home,,9,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.0833333333333333,,0.0,0.0,0.0,0.551441114716549,1,-0.0189735822490164,0.3620528355019671,0.6666666666666667,0.12,0.1,0.1,0.3620528355019671,0.6666666666666667
3,2025-09-21 00:00:00,4:25 PM,DAL,CHI,Away,,7,False,False,True,False,False,False,,,,0.4003612281757977,,,,140.0,3.0,0.4003612281757977,,,,,,,0.0,,,,,,,,0.1459799682557057,0.0,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.1510798865407512,0.0978402269184974,0.6666666666666667,0.12,0.1,0.1,0.0978402269184974,0.6666666666666667
4,2025-09-28 00:00:00,8:20 PM,DAL,GB,Home,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.1,0.05,,0.0,0.0,0.0,0.551441114716549,1,-0.0839086471840814,0.232182705631837,0.6666666666666667,0.12,0.1,0.1,0.232182705631837,0.6666666666666667
5,2025-10-05 00:00:00,1:00 PM,DAL,NYJ,Away,,6,False,False,True,False,False,False,,,,0.551441114716549,,,,-135.0,-2.5,0.551441114716549,,,,,,,0.0,,,,,,,,0.3657325304967985,0.0,0.0333333333333333,,0.0,0.0,0.0,0.5324675324675325,0,0.0189735822490164,0.4379471644980329,1.0,0.12,0.1,0.1,0.4379471644980329,1.0
6,2025-10-12 00:00:00,1:00 PM,DAL,CAR,Away,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,0.0,0.4,1.0,0.12,0.1,0.1,0.4,1.0
7,2025-10-19 00:00:00,4:25 PM,DAL,WSH,Home,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.0324675324675325,0.3350649350649349,1.0,0.12,0.1,0.1,0.3350649350649349,1.0
8,2025-10-26 00:00:00,4:25 PM,DAL,DEN,Away,,7,False,False,True,False,False,False,,,,0.3425247738043946,,,,180.0,4.5,0.3425247738043946,,,,,,,0.0,,,,,,,,0.0618542164427558,0.0,0.05,,0.0,0.0,0.0,0.5324675324675325,0,-0.1899427586631379,0.0201144826737241,1.0,0.12,0.1,0.1,0.0201144826737241,1.0
9,2025-11-03 00:00:00,8:15 PM,DAL,ARI,Home,,8,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.0666666666666666,,0.0,0.0,0.0,0.5324675324675325,0,0.0,0.4,1.0,0.12,0.1,0.1,0.4,1.0
11,2025-11-17 00:00:00,8:15 PM,DAL,LV,Away,,14,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.0,0.1,,0.0,0.0,0.0,0.5,0,0.0324675324675325,0.4649350649350651,1.0,0.12,0.1,0.1,0.4649350649350651,1.0
12,2025-11-23 00:00:00,4:25 PM,DAL,PHI,Home,,5,False,False,True,False,False,False,,,,0.3425247738043946,,,,180.0,4.5,0.3425247738043946,,,,,,,0.0,,,,,,,,0.0618542164427558,0.1,0.0166666666666666,,0.0,0.0,0.0,0.5,0,-0.1574752261956054,0.0850495476087892,1.0,0.12,0.1,0.1,0.0850495476087892,1.0
13,2025-11-27 00:00:00,4:30 PM,DAL,KC,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.3194444444444444,,,,200.0,5.5,0.3194444444444444,,,,,,,0.0,,,,,,,,0.0282828282828282,0.1,0.0,,0.0,0.0,-0.03,0.5,0,-0.1805555555555555,0.0388888888888888,1.0,0.12,0.1,0.1,0.0388888888888888,1.0
14,2025-12-04 00:00:00,8:15 PM,DAL,DET,Away,,7,False,False,True,False,False,False,,,,0.3042300479266513,,,,215.0,6.0,0.3042300479266513,,,,,,,0.0,,,,,,,,0.0061527969842201,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.1957699520733486,0.0084600958533026,1.0,0.12,0.1,0.1,0.0084600958533026,1.0
15,2025-12-14 00:00:00,8:20 PM,DAL,MIN,Home,,10,False,False,True,False,False,False,,,,0.4739134147382802,,,,102.0,1.5,0.4739134147382802,,,,,,,0.0,,,,,,,,0.2529649668920439,0.1,0.1,,0.0,0.0,0.0,0.5,0,-0.0260865852617198,0.3478268294765604,1.0,0.12,0.1,0.1,0.3478268294765604,1.0
16,2025-12-21 00:00:00,1:00 PM,DAL,LAC,Home,,6,False,False,True,False,False,False,,,,0.4739134147382802,,,,102.0,1.5,0.4739134147382802,,,,,,,0.0,,,,,,,,0.2529649668920439,0.1,0.0333333333333333,,0.0,0.0,0.0,0.5,0,-0.0260865852617198,0.3478268294765604,1.0,0.12,0.1,0.1,0.3478268294765604,1.0
17,2025-12-25 00:00:00,1:00 PM,DAL,WSH,Away,Christmas,4,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0,,0.0,0.0,-0.03,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1,0.4,1.0
18,2026-01-04 00:00:00,1:00 PM,DAL,NYG,Away,,10,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.1,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-07 00:00:00,4:05 PM,DEN,TEN,Home,,7,False,False,True,False,False,False,,,,0.7639751552795031,,,,-375.0,-7.5,0.7639751552795031,,,,,,,0.0,,,,,,,,0.6748729531338227,0.1,0.05,,0.0,0.0,0.0,0.7477827050997783,8,0.0161924501797248,0.4323849003594496,0.0,0.12,0.1,0.1,0.4323849003594496,0.0
2,2025-09-14 00:00:00,4:05 PM,DEN,IND,Away,,7,False,False,True,False,False,False,,,,0.6224665518611737,,,,-185.0,-3.5,0.6224665518611737,,,,,,,0.0,,,,,,,,0.4690422572526163,0.0,0.05,,0.0,0.0,0.0,0.7477827050997783,7,-0.1253161532386045,0.1493676935227909,0.0,0.0896206161136745,0.0746838467613954,0.0746838467613954,0.1493676935227909,0.0
3,2025-09-21 00:00:00,4:05 PM,DEN,LAC,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.7477827050997783,7,-0.2477827050997783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2025-09-29 00:00:00,8:15 PM,DEN,CIN,Home,,8,False,False,True,False,False,False,,,,0.5634920634920635,,,,-142.0,-2.5,0.5634920634920635,,,,,,,0.0,,,,,,,,0.3832611832611832,0.1,0.0666666666666666,,0.0,0.0,0.0,0.7477827050997783,6,-0.1842906416077148,0.0314187167845704,0.0,0.0188512300707422,0.0157093583922852,0.0157093583922852,0.0314187167845704,0.0
5,2025-10-05 00:00:00,1:00 PM,DEN,PHI,Away,,5,False,False,True,False,False,False,,,,0.3425247738043946,,,,180.0,4.5,0.3425247738043946,,,,,,,0.0,,,,,,,,0.0618542164427558,0.0,0.0166666666666666,,0.0,0.0,0.0,0.7477827050997783,6,-0.4052579312953837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,9:30 AM,DEN,NYJ,Away,,6,False,False,True,False,False,False,,,,0.729871952289072,,,,-285.0,-6.5,0.729871952289072,,,,,,,0.0,,,,,,,,0.6252682942386502,0.0,0.0333333333333333,,0.0,0.0,0.0,0.7477827050997783,5,-0.0179107528107063,0.3641784943785874,0.0,0.12,0.1,0.1,0.3641784943785874,0.0
7,2025-10-19 00:00:00,4:05 PM,DEN,NYG,Home,,7,False,False,True,False,False,False,,,,0.7477827050997783,,,,-355.0,-7.5,0.7477827050997783,,,,,,,0.0,,,,,,,,0.6513202983269503,0.1,0.05,,0.0,0.0,0.0,0.6750312469954812,4,0.072751458104297,0.5455029162085941,0.0,0.12,0.1,0.1,0.5455029162085941,0.0
8,2025-10-26 00:00:00,4:25 PM,DEN,DAL,Home,,7,False,False,True,False,False,False,,,,0.6574752261956054,,,,-218.0,-4.5,0.6574752261956054,,,,,,,0.0,,,,,,,,0.519963965375426,0.1,0.05,,0.0,0.0,0.0,0.6750312469954812,3,-0.0175560207998758,0.3648879584002483,0.0,0.12,0.1,0.1,0.3648879584002483,0.0
9,2025-11-02 00:00:00,1:00 PM,DEN,HOU,Away,,6,False,False,True,False,False,False,,,,0.5217391304347826,,,,-120.0,-1.5,0.5217391304347826,,,,,,,0.0,,,,,,,,0.3225296442687747,0.0,0.0333333333333333,,0.0,0.0,0.0,0.6750312469954812,3,-0.1532921165606986,0.0934157668786027,0.0,0.0560494601271616,0.0467078834393013,0.0467078834393013,0.0934157668786027,0.0
10,2025-11-06 00:00:00,8:15 PM,DEN,LV,Home,,4,False,False,True,False,False,False,,,,0.6164383561643836,,,,-180.0,-3.5,0.6164383561643836,,,,,,,0.0,,,,,,,,0.4602739726027397,0.1,0.0,,0.0,0.0,0.0,0.6750312469954812,2,-0.0585928908310976,0.2828142183378047,0.3333333333333333,0.12,0.1,0.1,0.2828142183378047,0.3333333333333333
11,2025-11-16 00:00:00,4:25 PM,DEN,KC,Home,,9,False,False,True,False,False,False,,,,0.3425247738043946,,,,180.0,4.5,0.3425247738043946,,,,,,,0.0,,,,,,,,0.0618542164427558,0.1,0.0833333333333333,,0.0,0.0,0.0,0.6750312469954812,2,-0.3325064731910866,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
13,2025-11-30 00:00:00,8:20 PM,DEN,WSH,Away,,14,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.1,,0.0,0.0,0.0,0.6750312469954812,2,-0.1750312469954812,0.0499375060090375,0.3333333333333333,0.12,0.1,0.1,0.0499375060090375,0.3333333333333333
14,2025-12-07 00:00:00,4:05 PM,DEN,LV,Away,,6,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0333333333333333,,0.0,0.0,0.0,0.6750312469954812,2,-0.1750312469954812,0.0499375060090375,0.3333333333333333,0.12,0.1,0.1,0.0499375060090375,0.3333333333333333
15,2025-12-14 00:00:00,4:25 PM,DEN,GB,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.05,,0.0,0.0,0.0,0.6750312469954812,2,-0.1425637145279487,0.1148725709441026,0.3333333333333333,0.12,0.1,0.1,0.1148725709441026,0.3333333333333333
16,2025-12-21 00:00:00,4:05 PM,DEN,JAX,Home,,6,False,False,True,False,False,False,,,,0.6750312469954812,,,,-238.0,-5.5,0.6750312469954812,,,,,,,0.0,,,,,,,,0.5454999956297909,0.1,0.0333333333333333,,0.0,0.0,0.0,0.551441114716549,1,0.1235901322789322,0.6471802645578645,0.6666666666666667,0.12,0.1,0.1,0.6471802645578645,0.6666666666666667
17,2025-12-25 00:00:00,8:15 PM,DEN,KC,Away,Christmas,4,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0,,0.0,0.0,-0.03,0.551441114716549,1,-0.051441114716549,0.297117770566902,0.6666666666666667,0.12,0.1,0.1,0.297117770566902,0.6666666666666667
18,2026-01-04 00:00:00,1:00 PM,DEN,LAC,Home,,9,False,False,True,False,False,False,,,,0.551441114716549,,,,-135.0,-2.5,0.551441114716549,,,,,,,0.0,,,,,,,,0.3657325304967985,0.1,0.0833333333333333,,0.0,0.0,0.0,0.0,0,0.551441114716549,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-07 00:00:00,4:25 PM,DET,GB,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.8042929292929294,7,-0.3042929292929294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-09-14 00:00:00,1:00 PM,DET,CHI,Home,,6,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.0333333333333333,,0.0,0.0,0.0,0.8042929292929294,7,-0.2718253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025-09-22 00:00:00,8:15 PM,DET,BAL,Away,,8,False,False,True,False,False,False,,,,0.3690596562184025,,,,160.0,3.5,0.3690596562184025,,,,,,,0.0,,,,,,,,0.100450409044949,0.0,0.0666666666666666,,0.0,0.0,0.0,0.8042929292929294,7,-0.4352332730745269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2025-09-28 00:00:00,1:00 PM,DET,CLE,Home,,5,False,False,True,False,False,False,,,,0.8042929292929294,,,,-520.0,-10.5,0.8042929292929294,,,,,,,0.0,,,,,,,,0.7335169880624428,0.1,0.0166666666666666,,0.0,0.0,0.0,0.771505376344086,6,0.0327875529488433,0.4655751058976868,0.0,0.12,0.1,0.1,0.4655751058976868,0.0
5,2025-10-05 00:00:00,4:25 PM,DET,CIN,Away,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,-122.0,-1.5,0.5260865852617197,,,,,,,0.0,,,,,,,,0.3288532149261378,0.0,0.05,,0.0,0.0,0.0,0.771505376344086,6,-0.2454187910823663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,8:20 PM,DET,KC,Away,,7,False,False,True,False,False,False,,,,0.4170073589533933,,,,130.0,2.75,0.4170073589533933,,,,,,,0.0,,,,,,,,0.1701925221140266,0.0,0.05,,0.0,0.0,0.0,0.771505376344086,6,-0.3544980173906927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2025-10-20 00:00:00,7:00 PM,DET,TB,Home,,7,False,False,True,False,False,False,,,,0.6369041816941223,,,,-198.0,-3.5,0.6369041816941223,,,,,,,0.0,,,,,,,,0.4900424461005415,0.1,0.05,,0.0,0.0,0.0,0.771505376344086,5,-0.1346011946499636,0.1307976107000726,0.0,0.0784785664200436,0.0653988053500363,0.0653988053500363,0.1307976107000726,0.0
9,2025-11-02 00:00:00,1:00 PM,DET,MIN,Home,,12,False,False,True,False,False,False,,,,0.5553281914056352,,,,-126.0,-2.0,0.5553281914056352,,,,,,,0.0,,,,,,,,0.3713864602263784,0.1,0.1,,0.0,0.0,0.0,0.771505376344086,4,-0.2161771849384508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2025-11-09 00:00:00,4:25 PM,DET,WSH,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.771505376344086,4,-0.271505376344086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2025-11-16 00:00:00,8:20 PM,DET,PHI,Away,,7,False,False,True,False,False,False,,,,0.3690596562184025,,,,160.0,3.5,0.3690596562184025,,,,,,,0.0,,,,,,,,0.100450409044949,0.0,0.05,,0.0,0.0,0.0,0.771505376344086,4,-0.4024457201256835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2025-11-23 00:00:00,1:00 PM,DET,NYG,Home,,6,False,False,True,False,False,False,,,,0.771505376344086,,,,-410.0,-8.5,0.771505376344086,,,,,,,0.0,,,,,,,,0.6858260019550342,0.1,0.0333333333333333,,0.0,0.0,0.0,0.6957699520733487,3,0.0757354242707373,0.5514708485414747,0.0,0.12,0.1,0.1,0.5514708485414747,0.0
13,2025-11-27 00:00:00,1:00 PM,DET,GB,Home,Thanksgiving,4,False,False,True,False,False,False,,,,0.5829926410466066,,,,-155.0,-2.5,0.5829926410466066,,,,,,,0.0,,,,,,,,0.4116256597041551,0.1,0.0,,0.0,0.0,-0.03,0.6957699520733487,2,-0.112777311026742,0.1744453779465159,0.3333333333333333,0.12,0.1,0.1,0.1744453779465159,0.3333333333333333
14,2025-12-04 00:00:00,8:15 PM,DET,DAL,Home,,7,False,False,True,False,False,False,,,,0.6957699520733487,,,,-265.0,-6.0,0.6957699520733487,,,,,,,0.0,,,,,,,,0.5756653848339618,0.1,0.05,,0.0,0.0,0.0,0.690792883054068,1,0.0049770690192806,0.4099541380385613,0.6666666666666667,0.12,0.1,0.1,0.4099541380385613,0.6666666666666667
15,2025-12-14 00:00:00,4:25 PM,DET,LAR,Away,,9,False,False,True,False,False,False,,,,0.5260865852617197,,,,-122.0,-1.5,0.5260865852617197,,,,,,,0.0,,,,,,,,0.3288532149261378,0.0,0.0833333333333333,,0.0,0.0,0.0,0.690792883054068,1,-0.1647062977923483,0.0705874044153033,0.6666666666666667,0.12,0.1,0.1,0.0705874044153033,0.6666666666666667
16,2025-12-21 00:00:00,4:25 PM,DET,PIT,Home,,7,False,False,True,False,False,False,,,,0.690792883054068,,,,-258.0,-6.0,0.690792883054068,,,,,,,0.0,,,,,,,,0.5684260117150081,0.1,0.05,,0.0,0.0,0.0,0.5,0,0.190792883054068,0.7815857661081361,1.0,0.12,0.1,0.1,0.7815857661081361,1.0
17,2025-12-25 00:00:00,4:30 PM,DET,MIN,Away,Christmas,4,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0,,0.0,0.0,-0.03,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1,0.4,1.0
18,2026-01-04 00:00:00,1:00 PM,DET,CHI,Away,,9,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0833333333333333,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-07 00:00:00,4:25 PM,GB,DET,Home,,7,False,False,True,False,False,False,,,,0.4170073589533933,,,,130.0,2.5,0.4170073589533933,,,,,,,0.0,,,,,,,,0.1701925221140266,0.1,0.05,,0.0,0.0,0.0,0.7508125677139762,4,-0.3338052087605829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-09-11 00:00:00,8:15 PM,GB,WSH,Home,,4,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.1,0.0,,0.0,0.0,0.0,0.7508125677139762,4,-0.2508125677139762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2025-09-21 00:00:00,1:00 PM,GB,CLE,Away,,9,False,False,True,False,False,False,,,,0.6957699520733487,,,,-265.0,-5.5,0.6957699520733487,,,,,,,0.0,,,,,,,,0.5756653848339618,0.0,0.0833333333333333,,0.0,0.0,0.0,0.7508125677139762,3,-0.0550426156406275,0.289914768718745,0.0,0.12,0.1,0.1,0.289914768718745,0.0
4,2025-09-28 00:00:00,8:20 PM,GB,DAL,Away,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.0,0.05,,0.0,0.0,0.0,0.7508125677139762,3,-0.2183450352464436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2025-10-12 00:00:00,4:25 PM,GB,CIN,Home,,13,False,False,True,False,False,False,,,,0.593369754159424,,,,-162.0,-3.0,0.593369754159424,,,,,,,0.0,,,,,,,,0.4267196424137075,0.1,0.1,,0.0,0.0,0.0,0.7508125677139762,2,-0.1574428135545522,0.0851143728908955,0.3333333333333333,0.12,0.1,0.1,0.0851143728908955,0.3333333333333333
7,2025-10-19 00:00:00,4:25 PM,GB,ARI,Away,,7,False,False,True,False,False,False,,,,0.5260865852617197,,,,-122.0,-1.5,0.5260865852617197,,,,,,,0.0,,,,,,,,0.3288532149261378,0.0,0.05,,0.0,0.0,0.0,0.7508125677139762,2,-0.2247259824522565,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
8,2025-10-26 00:00:00,8:20 PM,GB,PIT,Away,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.0,0.05,,0.0,0.0,0.0,0.7508125677139762,2,-0.2183450352464436,0.0,0.3333333333333333,0.12,0.1,0.1,0.0,0.3333333333333333
9,2025-11-02 00:00:00,1:00 PM,GB,CAR,Home,,6,False,False,True,False,False,False,,,,0.7508125677139762,,,,-360.0,-7.5,0.7508125677139762,,,,,,,0.0,,,,,,,,0.655727371220329,0.1,0.0333333333333333,,0.0,0.0,0.0,0.644729178800233,1,0.1060833889137432,0.6121667778274865,0.6666666666666667,0.12,0.1,0.1,0.6121667778274865,0.6666666666666667
10,2025-11-10 00:00:00,8:15 PM,GB,PHI,Home,,8,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.1,0.0666666666666666,,0.0,0.0,0.0,0.644729178800233,1,-0.1771967112677654,0.0456065774644691,0.6666666666666667,0.12,0.1,0.1,0.0456065774644691,0.6666666666666667
11,2025-11-16 00:00:00,1:00 PM,GB,NYG,Away,,5,False,False,True,False,False,False,,,,0.644729178800233,,,,-205.0,-4.5,0.644729178800233,,,,,,,0.0,,,,,,,,0.5014242600730662,0.0,0.0166666666666666,,0.0,0.0,0.0,0.5324675324675325,0,0.1122616463327004,0.6245232926654009,1.0,0.12,0.1,0.1,0.6245232926654009,1.0
12,2025-11-23 00:00:00,1:00 PM,GB,MIN,Home,,7,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.05,,0.0,0.0,0.0,0.5324675324675325,0,0.0,0.4,1.0,0.12,0.1,0.1,0.4,1.0
13,2025-11-27 00:00:00,1:00 PM,GB,DET,Away,Thanksgiving,4,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0,,0.0,0.0,-0.03,0.5324675324675325,0,-0.0324675324675325,0.3350649350649349,1.0,0.12,0.1,0.1,0.3350649350649349,1.0
14,2025-12-07 00:00:00,1:00 PM,GB,CHI,Home,,10,False,False,True,False,False,False,,,,0.5324675324675325,,,,-125.0,-1.5,0.5324675324675325,,,,,,,0.0,,,,,,,,0.3381345926800473,0.1,0.1,,0.0,0.0,0.0,0.5,0,0.0324675324675325,0.4649350649350651,1.0,0.12,0.1,0.1,0.4649350649350651,1.0
15,2025-12-14 00:00:00,4:25 PM,GB,DEN,Away,,7,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.0,0.05,,0.0,0.0,0.0,0.5,0,-0.0324675324675324,0.335064935064935,1.0,0.12,0.1,0.1,0.335064935064935,1.0
16,2025-12-20 00:00:00,1:00 PM,GB,CHI,Away,,5,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0166666666666666,,0.0,0.0,0.0,0.5,0,0.0,0.4,1.0,0.12,0.1,0.1,0.4,1.0
17,2025-12-28 00:00:00,1:00 PM,GB,BAL,Home,,8,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.1,0.0666666666666666,,0.0,0.0,0.0,0.5,0,-0.0324675324675324,0.335064935064935,1.0,0.12,0.1,0.1,0.335064935064935,1.0
18,2026-01-04 00:00:00,1:00 PM,GB,MIN,Away,,7,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.05,,0.0,0.0,0.0,0.0,0,0.5,1.0,1.0,0.12,0.1,0.1,1.0,1.0
1,2025-09-07 00:00:00,4:25 PM,HOU,LAR,Away,,7,False,False,True,False,False,False,,,,0.4425113464447806,,,,120.0,2.5,0.4425113464447806,,,,,,,0.0,,,,,,,,0.2072892311924081,0.0,0.05,,0.0,0.0,0.0,0.6574752261956054,5,-0.2149638797508248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-09-15 00:00:00,7:00 PM,HOU,TB,Home,,8,False,False,True,False,False,False,,,,0.5427435387673957,,,,-130.0,-1.5,0.5427435387673957,,,,,,,0.0,,,,,,,,0.3530815109343937,0.1,0.0666666666666666,,0.0,0.0,0.0,0.6574752261956054,5,-0.1147316874282097,0.1705366251435806,0.0,0.1023219750861483,0.0852683125717903,0.0852683125717903,0.1705366251435806,0.0
3,2025-09-21 00:00:00,1:00 PM,HOU,JAX,Away,,5,False,False,True,False,False,False,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,0.2909090909090909,0.0,0.0166666666666666,,0.0,0.0,0.0,0.6574752261956054,5,-0.1574752261956054,0.0850495476087892,0.0,0.0510297285652735,0.0425247738043946,0.0425247738043946,0.0850495476087892,0.0
4,2025-09-28 00:00:00,1:00 PM,HOU,TEN,Home,,7,False,False,True,False,False,False,,,,0.593369754159424,,,,-162.0,-3.0,0.593369754159424,,,,,,,0.0,,,,,,,,0.4267196424137075,0.1,0.05,,0.0,0.0,0.0,0.6574752261956054,4,-0.0641054720361814,0.2717890559276371,0.0,0.12,0.1,0.1,0.2717890559276371,0.0
5,2025-10-05 00:00:00,1:00 PM,HOU,BAL,Away,,7,False,False,True,False,False,False,,,,0.2491874322860238,,,,285.0,7.5,0.2491874322860238,,,,,,,0.0,,,,,,,,0.0,0.0,0.05,,0.0,0.0,0.0,0.6574752261956054,4,-0.4082877939095816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2025-10-20 00:00:00,10:00 PM,HOU,SEA,Away,,14,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.0,0.1,,0.0,0.0,0.0,0.6574752261956054,4,-0.1899427586631378,0.0201144826737242,0.0,0.0120686896042345,0.0100572413368621,0.0100572413368621,0.0201144826737242,0.0
8,2025-10-26 00:00:00,1:00 PM,HOU,SF,Home,,5,False,False,True,False,False,False,,,,0.4675324675324675,,,,105.0,1.5,0.4675324675324675,,,,,,,0.0,,,,,,,,0.2436835891381346,0.1,0.0166666666666666,,0.0,0.0,0.0,0.6574752261956054,4,-0.1899427586631378,0.0201144826737242,0.0,0.0120686896042345,0.0100572413368621,0.0100572413368621,0.0201144826737242,0.0
